id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
447,1.51,2011,female,30,25-34,Greater London,london,marrried or couple,yes,5+,pre family,0,no,no,no,no,no,masters/phd or equivalent,in paid employ,B,yes,in paid employ,"£50,000-£74,999",62500,"£1,000-£1,199",1100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£900-£999,950,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,vague idea,no change
684,1.428,2011,male,25,25-34,North West,north west,never married,no,4,family,1,yes,yes,no,no,no,vocational qualifications (=nvq1+2),in paid employ,D,no,in paid employ,not applicable,not applicable,£300-£399,350,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,,,,no,no,no,not applicable,none,0,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,,"£8,000 - £8,999",8500,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,vague idea,no change
1439,0.693,2011,female,61,55-64,North,north east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),unemployed,E,yes,unemployed,"<£4,500",2250,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,000 - £24,999",22500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,good idea,less certain
1017,0.642,2011,female,77,65+,South East,south east,marrried or couple,yes,2,post family,0,no,no,no,no,no,other,retired,C2,yes,retired,refused,refused,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,good idea,less certain
1893,0.601,2011,female,78,65+,Scotland,scotland,marrried or couple,no,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),retired,C1,yes,retired,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,refused,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,refused,not applicable,refused,refused,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,good idea,no change
1803,1.149,2011,male,50,45-54,South East,south east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),unemployed,C1,yes,unemployed,"£17,500-£24,999",21250,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,">=£150,000",175000,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no idea,no change
316,1.042,2011,male,66,65+,North,north east,widowed/divorced/separated,yes,2,post family,0,no,no,no,no,no,other,retired,C1,no,in paid employ,"£17,500-£24,999",21250,£500-£599,550,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£350-£399,375,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£50,000 - £74,999",62500,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,yes,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,,,,,,,,,good idea,more certain
1835,1.026,2011,female,51,45-54,E Anglia,south east,never married,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,refused,refused,£500-£599,550,up <£50,25,yes,£500-999,750,"<£1,000",not applicable,0.113636367023,not applicable,<0.25,£120-£129,150,not applicable,not applicable,1,no,no,no,yes,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,no,somewhat,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Increase by £100-£149 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,,"£3,000 - £3,999",3500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,no,no,no,no,yes,,vague idea,more certain
779,1.297,2011,male,82,65+,North,north west,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,D,yes,retired,"£17,500-£24,999",21250,£300-£399,350,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,<=25,12.5,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,good idea,no change
1905,0.563,2011,female,67,65+,Wales,wales,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C2,yes,retired,"£11,500-£13,499",12500,<£200,100,down >£100,-150,yes,"£25,000-29,999",27500,">£20,000",2.20000004768,22.9166660309,>1,not applicable,don't know,don't know,not applicable,not applicable,3,no,yes,yes,no,no,no,no,no,yes,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,yes,somewhat,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,yes,yes,no,no,no,no,no,,,,yes,no,yes,harder,none,0,,Decrease by £100-£149 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,£500-£999,750,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,no,no,no,no,yes,,no idea,less certain
247,1.031,2011,male,46,45-54,South East,south east,never married,yes,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),in paid employ,D,yes,in paid employ,"£9,500-£11,499",10500,<£200,100,down £50-£100,-75,yes,"£8,500-8,999",8750,"£5,000-£9,999",0.833333313465,7.29166650772,0.75-1,>1,£120-£129,150,0.171428576112,0.1-0.2,2,no,yes,yes,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,heavy,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,no,no,no,no,yes,,good idea,less certain
1259,0.415,2011,male,43,35-44,W Midlands,west midlands,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,unemployed,E,yes,unemployed,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,refused,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,refused,refused,,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,vague idea,no change
278,1.496,2011,male,31,25-34,South East,south east,never married,yes,2,single,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,yes,in paid employ,"£40,000-£49,999",45000,">=£5,000",6000,up £50-£100,75,yes,<£200,100,"<£1,000",0.002222222276,0.001388888923,<0.25,<0.25,£110-£119,130,0.034666664898,<0.05,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,other ,"£150,000-£169,999",160000,">£150,000",3.55555558205,2.22222232819,,£900-£949,925,0.246666669846,0.154166668653,0.2-0.35,0.1-0.2,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,000 - £6,999",6500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,vague idea,no change
1546,1.013,2011,male,63,55-64,Yorks&Humber,yorks and humbr,marrried or couple,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,C2,no,retired,refused,refused,don't know,don't know,no change,0,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,yes,no,no,no,no,,,,no,no,no,not applicable,£50-£99,75,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,000 - £8,999",8500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,good idea,no change
583,0.733,2011,female,74,65+,South East,west midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,B,no,retired,"£6,500-£7,499",7000,£300-£399,350,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"have financial problems, fallen behind with many",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,don't know,no change
1985,0.671,2011,male,32,25-34,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,2,family,1,yes,no,no,yes,no,vocational qualifications (=nvq1+2),FT student,C1,yes,FT student,"£6,500-£7,499",7000,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,no idea,no change
1684,0.455,2011,female,65,65+,South East,eastern,marrried or couple,yes,2,post family,0,no,no,no,no,no,other,retired,C1,yes,retired,"£6,500-£7,499",7000,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"have financial problems, fallen behind with many",,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,,Decrease by £300 or more a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,,,,,,,,,,,,,,"£3,000 - £3,999",3500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,good idea,more certain
887,0.773,2011,female,58,55-64,North,north east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,other,in paid employ,C2,yes,in paid employ,don't know,don't know,<£200,100,down >£100,-150,yes,"£5,000-5,499",5250,"£5,000-£9,999",not applicable,4.375,not applicable,>1,£90-£99,95,not applicable,not applicable,3,no,yes,yes,no,no,no,yes,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,,,,,,,,,,,,,,,,yes,somewhat,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,yes,no,no,no,no,,,,yes,no,yes,harder,none,0,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,,"£1,000 - £1,999",1500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,no,yes,no,no,no,I would be behind on my loan payments,vague idea,less certain
348,0.759,2011,female,33,25-34,South West,south west,marrried or couple,no,4,family,2,yes,yes,yes,no,no,gcse/o-level/cse,something else,C1,no,in paid employ,not applicable,not applicable,don't know,don't know,down >£100,-150,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,not applicable,2,no,no,no,yes,no,no,yes,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,,don't know,don't know,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,no,no,no,no,yes,,no idea,more certain
182,1.073,2011,male,44,35-44,South East,south east,marrried or couple,yes,4,family,2,yes,no,no,no,yes,bachelor degree or equivalent (=nvq4),in paid employ,C1,no,in paid employ,"£50,000-£74,999",62500,<£200,100,up >£100,150,yes,"£10,000-14,999",12500,"£10,000-£19,999",0.20000000298,10.4166669846,<0.25,>1,£240-£249,550,0.105599999428,0.1-0.2,5,yes,no,yes,yes,no,no,yes,no,yes,mortgagor,owner,mortgagor,yes,"£170,000-£179,999",475000,,yes,don't know,"£210,000-£229,999",220000,">£150,000",3.51999998093,183.333328247,,£800-£849,825,0.158399999142,8.25,0.1-0.2,>0.5,,,,,,,,,,,,,,,,,,,,,,,no,heavy,"keeping up, constant struggle",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,yes,yes,,,,no,no,no,harder,none,0,,Increase by £50-£99 a month,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,"I would be up to date with my mortgage payments, but it would be a struggle",,yes,no,no,no,no,"I would be up to date with my loan payments, but it would be a struggle",good idea,less certain
1206,1.018,2011,female,56,55-64,South East,south east,marrried or couple,no,2,post family,0,no,no,no,no,no,no formal qualifications,long-term sick/disab,B,yes,long-term sick/disab,"£4,500-£6,499",5500,£200-£299,250,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,0,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,000 - £5,999",5500,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,don't know,don't know
216,0.833,2011,female,46,45-54,E Midlands,eastern,marrried or couple,yes,3,family,1,yes,no,yes,no,no,vocational qualifications (=nvq1+2),in paid employ,C2,yes,in paid employ,"£17,500-£24,999",21250,<£200,100,down >£100,-150,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.082352943718,1.45833337307,<0.25,>1,£90-£99,95,0.053647059947,0.05-0.1,2,yes,no,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",,,,,,,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,<=25,12.5,,Increase by £150-£199 a month,,,,,,,,,,,,,,,,,,,,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,<£500,250,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,,,,,,,,,,,no,no,no,no,yes,,good idea,more certain
1199,1.617,2011,female,34,25-34,South East,south east,marrried or couple,yes,4,family,2,yes,yes,no,yes,no,other,in paid employ,C2,yes,in paid employ,"£13,500-£15,499",14500,<£200,100,down <£50,-25,yes,"£1,000-1,499",1250,"£1,000-£4,999",0.086206898093,1.04166662693,<0.25,>1,£70-£79,75,0.062068965286,0.05-0.1,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,refused,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,,,,,,,,,,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,no,yes,the same,none,0,,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,no,no,no,no,yes,,vague idea,no change
