weight,subsid,ret,soc,age,age_grp,region,sex,tenure,fihhyr2,mastat,dfihhyr,dfihhyrchg,saveamount,huresp,hsval,mg1tot,xpmg,usa,usb,ush,usc,usj,usd,usi,use,usk,usg,us,ustot,xpus,billscc,actbillscc1,actbillscc2,actbillscc3,actbillscc4,actbillscc5,actbillscc6,actbillscc7,actbillscc8,actbillscc9,actbillscc10,actbillscc11,actbill_otherspec,condebt,actdebt1,actdebt2,actdebt3,actdebt4,actdebt5,actdebt7,actdebt6,actdebt8,actdebt9,actdebt_otherspec,changecondebt,hscntcr1,hscrchg,newloan,outloan,deposit,depositsave,timedeposit,nvesttot,savingch,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs14,savebcs13,desavebcs1,desavebcs2,desavebcs3,desavebcs4,desavebcs5,desavebcs6,emergency,emerchange,hhincfall,conhhinc,pubsecty,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact8,fisc_impact6,fisc_impact7,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act6,fisc11_act5,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc8,fisc11_conc6,fisc11_conc7,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact6,fisc_likact5,jbstat,xphsdf,xphpdf
0.998546063,22785017,No,C1,56,55 - 64,Yorkshire & Humberside,male,Owned mortgage,"£17,500-£24,999",marrried or couple,£200-£299,down £50-£100,£50-£99,yes,"£150,000-£174,999","£10,000-£19,999",£150-£199,yes,no,no,yes,no,no,no,no,no,no,yes,"£9,500-£9,999",£350-£399,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,no,the same,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£1,000 - £1,999",Increase by £100-£149 a month,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,yes,no,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,in paid employ,no,somewhat
0.995010758,25012061,No,C1,56,55 - 64,North West,male,Owned outright,"£30,000-£39,999",never married,"£1,200-£1,399",down £50-£100,£300-£349,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£50,000 - £74,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,in paid employ,no,not applicable
1.04421271,21673465,No,E,69,65+,Wales,female,Owned outright,"£25,000-£29,999",widowed/divorced/separated,">=£5,000",no change,£250-£299,yes,,not applicable,not applicable,no,no,no,yes,no,no,no,no,no,no,yes,<£200,<£10,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£15,000 - £17,499",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,retired,no,no
1.0318123,21761683,No,E,58,55 - 64,Scotland,female,Private rented,"£11,500-£13,499",marrried or couple,don't know,don't know,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,yes,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,not applicable,No,not applicable,No,not applicable,not applicable,None,don't know,,,,,,,,,,,,,,,,,,,,,No,don't know,don't know,don't know,no,no,no,no,no,no,no,yes,no,,,,,,,yes,no,no,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,long-term sick/disab,don't know,not applicable
1.02379888,22531434,No,E,68,65+,Scotland,male,Owned outright,"£25,000-£29,999",marrried or couple,don't know,down £50-£100,refused,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,don't know,No,not applicable,not applicable,not applicable,not applicable,refused,don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,don't know,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,retired,no,not applicable
0.984943557,23898738,No,E,67,65+,South West,male,Owned outright,"£30,000-£39,999",marrried or couple,£200-£299,no change,£400-£449,yes,,not applicable,not applicable,no,no,no,yes,no,no,no,no,no,no,yes,"£5,000-£5,499",£180-£199,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,refused,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,Yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,retired,no,no
1.02268639,20660940,No,B,40,35 - 44,West Midlands,female,Private rented,"£13,500-£15,499",never married,<=199,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,no,no,yes,yes,yes,no,no,no,,Very concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,don't know,not applicable,No,not applicable,Yes,More than 8 years,Don't know,"£25,000 - £29,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't know,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,self employed,yes,not applicable
0.995427238,24877863,No,E,22,18 - 24,Greater London,male,Private rented,"£25,000-£29,999",marrried or couple,£500-£599,up £50-£100,£100-£149,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,no,no,no,yes,"£25,000-£29,999",don't know,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Increased,no,not applicable,No,not applicable,No,not applicable,not applicable,"£8,000 - £8,999",Increase by £100-£149 a month,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,FT student,no,no
1.04202689,24638174,No,B,26,25 - 34,Wales,female,Owned mortgage,"£40,000-£49,999",never married,"£1,200-£1,399",no change,£250-£299,yes,"£250,000-£274,999","£100,000-£109,999",£650-£699,no,yes,yes,no,yes,yes,yes,no,no,no,yes,"£6,500-£6,999",£120-£139,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Stayed the same,no,harder,No,not applicable,not applicable,not applicable,not applicable,"£6,000 - £6,999",Increase by £50-£99 a month,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,,,,,,,don't know,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,FT student,no,somewhat
1.00234531,24105362,No,C1,44,35 - 44,South West,female,Private rented,"£25,000-£29,999",marrried or couple,£900-£999,up >£100,150-£199,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,yes,no,no,no,no,yes,£500-£999,£60-£69,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,the same,No,not applicable,Yes,Haven't started saving yet,Don't know,<£500,don't know,,,,,,,,,,,,,,,,,,,,,No,don't know,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,something else,don't know,no
0.974077441,21658144,No,C1,33,25 - 34,South East,female,Owned mortgage,"£25,000-£29,999",marrried or couple,<=199,down >£100,none,yes,"£300,000-£349,999","£210,000-£229,999",£850-£899,no,no,no,yes,no,no,no,no,no,yes,yes,">=£30,000",£280-£299,"keeping up, constant struggle",no,no,no,no,no,yes,no,yes,yes,no,no,,Somewhat concerned,yes,no,no,yes,yes,no,no,no,no,,Increased,don't know,not applicable,No,not applicable,not applicable,not applicable,not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,don't know,Quite likely - my household income could fall sharply,don't know,don't know,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,in paid employ,yes,heavy
0.994169016,22282505,No,C1,41,35 - 44,North,female,Local authority rented,"£25,000-£29,999",marrried or couple,<=199,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,yes,yes,no,yes,no,no,no,no,yes,"£15,000-£19,999",don't know,"keeping up, constant struggle",yes,no,no,no,yes,no,no,no,no,no,no,,Very concerned,yes,yes,no,no,no,no,no,no,no,,Increased,yes,harder,Yes,Refused the loan or unable to borrow as much as wanted,Yes,2 year,Don't know,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,Quite likely - my household income could fall sharply,Yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,in paid employ,yes,heavy
0.968944993,24854142,No,B,54,45 - 54,Yorkshire & Humberside,female,Owned outright,"£25,000-£29,999",marrried or couple,"£1,400-£1,599",no change,£800-£899,yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,">=£150,000",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,,no,not applicable
1.00993631,24746412,No,D,43,35 - 44,North West,male,Owned mortgage,"£25,000-£29,999",marrried or couple,£900-£999,down >£100,£100-£149,yes,"£300,000-£349,999","£190,000-£209,999","£1,000-£1,249",no,yes,no,yes,no,no,no,no,no,no,yes,£500-£999,£120-£139,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Very concerned,yes,no,no,no,no,no,no,no,no,,Increased,yes,easier,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£9,000 - £9,999",Decrease by £300 or more a month,,,,,,,,,,,,,,,no,yes,no,no,no,no,Yes,Increased,Not very likely - my household income is very secure,Yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,in paid employ,yes,heavy
1.06166379,24679918,No,C2,68,65+,Wales,male,Owned outright,"£25,000-£29,999",marrried or couple,£400-£499,no change,">=£2,000",yes,,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£17,500 - £19,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,self employed,no,not applicable
0.942358671,24104290,No,B,21,18 - 24,East Anglia,female,Owned mortgage,"£30,000-£39,999",never married,£400-£499,down £50-£100,£50-£99,yes,"£100,000-£124,999","£40,000-£49,999",£100-£149,no,yes,no,yes,no,no,yes,no,no,no,yes,<£200,£100-£119,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,yes,no,no,no,,Somewhat concerned,yes,yes,yes,no,no,no,no,no,no,,Increased,yes,not applicable,No,not applicable,not applicable,not applicable,not applicable,don't know,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,no,unemployed,yes,heavy
0.994884219,21628503,No,B,37,35 - 44,East Midlands,female,Owned mortgage,">=£100,000",marrried or couple,">=£5,000",up >£100,">=£2,000",yes,"£500,000-£599,999","£100,000-£109,999",£800-£849,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£75,000 - £99,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,not applicable
1.03294334,25058966,No,B,33,25 - 34,Scotland,female,Private rented,"£40,000-£49,999",marrried or couple,£400-£499,down >£100,150-£199,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,yes,no,no,no,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Increased,no,not applicable,No,not applicable,Yes,4 year,5 year,"£3,000 - £3,999",don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,self employed,yes,not applicable
0.993394755,21856727,No,C2,63,55 - 64,Yorkshire & Humberside,male,Owned outright,"£17,500-£24,999",marrried or couple,<=199,down £50-£100,none,yes,,not applicable,not applicable,yes,no,no,no,no,no,no,no,no,no,yes,"£2,000-£2,499",£40-£49,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£35,000 - £39,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,don't know,don't know,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,don't know,don't know,don't know,don't know,don't know,don't know,retired,no,no
