id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
1093,0.333,2009,female,22,18-24,North,north east,never married,yes,1,,0,,no,no,no,no,no formal qualifications,something else,E,yes,something else,"£4,500-£6,499",5500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,yes,yes,not applicable,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,0.817,2009,male,67,65+,South East,south east,widowed/divorced/separated,yes,1,,0,,no,no,no,no,no formal qualifications,retired,C2,yes,retired,"£6,500-£7,499",7000,£500-£599,550,no change,0,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,2,yes,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,the same,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,0.731,2009,male,43,35-44,Yorks&Humber,yorks and humbr,marrried or couple,yes,5+,,3,,no,yes,yes,yes,gcse/o-level/cse,something else,C2,no,in paid employ,"£30,000-£39,999",35000,£900-£999,950,up >£100,150,yes,£500-999,750,"<£1,000",0.021428572014,0.065789476037,<0.25,<0.25,£30-£39,35,0.012000000104,,1,no,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,yes - slightly increase,,value of existing investments fallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,0.406,2009,female,83,65+,Greater London,london,marrried or couple,yes,2,,0,,no,no,no,no,no formal qualifications,retired,D,yes,retired,"£13,500-£15,499",14500,refused,refused,refused,,no,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,not applicable,not applicable,not applicable,0,0,not applicable,0,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1.333,2009,female,58,55-64,South East,eastern,marrried or couple,no,3,,0,,no,no,no,no,gcse/o-level/cse,in paid employ,B,yes,in paid employ,"£50,000-£74,999",62500,£500-£599,550,up £50-£100,75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£120,000-£129,999",262500,,yes,variable,"£100,000-£109,999",105000,"£90,000-£149,999",1.67999994755,15.9090909958,no,£800-£849,825,0.158399999142,1.5,0.1-0.2,>0.5,,yes,,,increased by £100-124,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,,no,no,no,no,no,yes,no,no,no,,,,,,no,no,no,easier,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0.837,2009,male,86,65+,South West,west midlands,widowed/divorced/separated,yes,1,,0,,no,no,no,no,other,retired,C1,yes,retired,"£4,500-£6,499",5500,<£200,100,no change,0,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,1,no,no,no,yes,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,0.676,2009,male,66,65+,E Anglia,eastern,marrried or couple,yes,2,,0,,no,no,no,no,gcse/o-level/cse,something else,C2,no,retired,don't know,don't know,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1.116,2009,male,35,35-44,E Midlands,east midlands,never married,yes,1,,0,,no,no,no,no,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,"£25,000-£29,999",27500,£500-£599,550,up <£50,25,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.081818178296,0.340909093618,<0.25,0.25-0.5,£210-£219,375,0.163636356592,,3,no,no,yes,no,no,no,yes,no,yes,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,fixed,"£70,000-£79,999",75000,"£60,000-£89,999",2.72727274895,11.3636360168,no,£350-£399,375,0.163636356592,0.681818187237,0.1-0.2,>0.5,,yes,,,decreased by £50-74,not applicable,,,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,easier,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,0.625,2009,female,76,65+,Greater London,london,marrried or couple,yes,2,,0,,no,no,no,no,no formal qualifications,retired,E,yes,retired,don't know,don't know,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,refused,no,not applicable,the same,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,0.769,2009,male,68,65+,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,2,,0,,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,"£11,500-£13,499",12500,<£200,100,down >£100,-150,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.140000000596,1.45833337307,<0.25,>1,£100-£109,110,0.105599999428,,1,no,no,yes,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,yes - slightly increase,,additional personal commitments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,0.842,2009,male,44,35-44,Greater London,london,marrried or couple,yes,4,,0,,no,no,no,no,other,long-term sick/disab,C1,no,in paid employ,"£30,000-£39,999",35000,£500-£599,550,no change,0,yes,£200-499,350,"<£1,000",0.009999999776,0.053030304611,<0.25,<0.25,£20-£29,25,0.008571428247,,1,no,no,no,yes,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,no,no,yes,no,,no,no,no,no,no,no,no,yes,no,,,,,,no,no,no,the same,,,yes - slightly increase,,less guaranteed monthly income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,0.552,2009,female,74,65+,North,north east,widowed/divorced/separated,yes,1,,0,,no,no,no,no,other,retired,C2,yes,retired,don't know,don't know,refused,refused,refused,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,refused,not applicable,refused,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,0.74,2009,male,43,35-44,South East,south east,marrried or couple,yes,5+,,2,,no,no,yes,yes,gcse/o-level/cse,something else,C2,no,in paid employ,"£17,500-£24,999",21250,<£200,100,down >£100,-150,yes,<£200,100,"<£1,000",0.004705882166,0.083333335817,<0.25,<0.25,£10-£19,15,0.008470588364,,2,no,yes,no,yes,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,fixed,"£70,000-£79,999",75000,"£60,000-£89,999",3.52941179276,62.5,no,£500-£549,525,0.296470582485,5.25,0.2-0.35,>0.5,,no,,,not applicable,increased by £200-249,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,no,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,no,no,yes,no,no,no,no,no,no,,,,,,no,no,no,harder,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,0.513,2009,male,62,55-64,E Midlands,east midlands,widowed/divorced/separated,yes,2,,0,,no,no,no,no,no formal qualifications,retired,E,yes,retired,"£7,500-£9,499",8500,<£200,100,down >£100,-150,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,1,yes,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,heavy,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,no,no,no,no,no,no,no,no,yes,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,0.84,2009,male,26,25-34,E Midlands,east midlands,never married,no,5+,,0,,no,no,no,no,still studying,in paid employ,C1,yes,in paid employ,"£7,500-£9,499",8500,<£200,100,up £50-£100,75,yes,"£15,000-19,999",17500,"£10,000-£19,999",2.05882358551,14.5833330154,>1,>1,£140-£149,190,0.268235296011,,5,no,yes,yes,yes,no,no,yes,yes,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,heavy,"have financial problems, fallen behind with many",yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,,no,no,no,no,no,yes,no,yes,no,,,,,,yes,yes,yes,harder,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1.223,2009,male,19,18-24,Wales,wales,never married,no,3,,0,,no,no,no,no,a-level or equivalent (=nvq3),FT student,C2,no,in paid employ,not applicable,not applicable,don't know,don't know,don't know,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,refused,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,don't know,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,harder,,,yes - slightly increase,,trying to reduce debts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,1.636,2009,male,51,45-54,South East,south east,marrried or couple,yes,3,,0,,no,no,no,no,other,in paid employ,A,yes,in paid employ,"£50,000-£74,999",62500,£700-£799,750,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£160,000-£169,999",425000,,yes,fixed,"£50,000-£59,999",55000,"£30,000-£59,999",0.879999995232,6.11111116409,no,"£1,250-£1,499",1375,0.263999998569,1.83333337307,0.2-0.35,>0.5,,no,,,not applicable,more or less the same,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,the same,,,yes - slightly increase,,trying to reduce debts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,0.95,2009,male,refused,55-64,Greater London,london,widowed/divorced/separated,yes,1,,0,,no,no,no,no,no formal qualifications,retired,C2,yes,retired,don't know,don't know,<£200,100,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,not applicable,not applicable,0,not applicable,0,not applicable,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,0.948,2009,male,43,35-44,South East,eastern,never married,yes,2,,1,,no,no,no,yes,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,"£17,500-£24,999",21250,£300-£399,350,down £50-£100,-75,yes,refused,refused,not applicable,not applicable,not applicable,not applicable,not applicable,refused,refused,not applicable,,1,no,yes,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,heavy,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,,no,no,no,no,no,yes,no,no,no,,,,,,yes,yes,yes,don't know,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1.002,2009,female,47,45-54,South West,west midlands,marrried or couple,no,4,,0,,no,no,no,no,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,"£40,000-£49,999",45000,£900-£999,950,up >£100,150,yes,"£9,000-9,499",9250,"£5,000-£9,999",0.205555558205,0.811403512955,<0.25,0.75-1,£230-£239,475,0.126666665077,,4,yes,no,yes,no,no,no,no,yes,yes,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,somewhat,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,the same,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,1.849,2009,female,32,25-34,South East,eastern,never married,yes,1,,0,,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,D,yes,in paid employ,"£7,500-£9,499",8500,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,no,no,no,no,no,no,no,yes,no,,,,,,no,no,no,the same,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,0.883,2009,male,36,35-44,North West,north west,never married,no,3,,2,,no,no,no,yes,vocational qualifications (=nvq1+2),in paid employ,C2,yes,in paid employ,"£13,500-£15,499",14500,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,not applicable,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,yes,,,,,,yes,no,yes,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
