id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
1014,1.76,2010,female,28,25-34,W Midlands,west midlands,never married,yes,1,single,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,D,yes,in paid employ,"£17,500-£24,999",21250,<£200,100,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,don't know,"£50,000-£59,999",55000,"£30,000-£59,999",2.58823537827,45.8333320618,,£200-£249,225,0.127058818936,2.25,0.1-0.2,>0.5,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,none,0,yes - slightly increase,,,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,<£500,250,no,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,0.713,2010,female,27,25-34,Greater London,london,never married,yes,1,single,0,no,no,no,no,no,masters/phd or equivalent,in paid employ,D,yes,in paid employ,"£11,500-£13,499",12500,£500-£599,550,up £50-£100,75,yes,£200-499,350,"<£1,000",0.028000000864,0.053030304611,<0.25,<0.25,£40-£49,45,0.043200001121,,1,no,no,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,falling behind on some,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,,,,no,no,no,harder,£450-£499,475,yes - significantly increase,,,no,no,no,no,yes,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,yes,very concerned,yes,yes,yes,yes,no,no,no,decreased,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,1.363,2010,male,23,18-24,South East,eastern,never married,no,4,single,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),FT student,C1,no,in paid employ,not applicable,not applicable,don't know,don't know,no change,0,yes,"£10,000-14,999",12500,"£10,000-£19,999",not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,1,no,no,no,no,no,no,no,yes,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,somewhat concerned,no,yes,no,no,no,no,no,stayed the same,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,0.76,2010,male,46,45-54,North,north east,marrried or couple,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,refused,refused,600-£699,650,up >£100,150,yes,"£10,000-14,999",12500,"£10,000-£19,999",not applicable,1.60256409645,not applicable,>1,£210-£219,375,not applicable,,2,yes,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,variable,"£90,000-£99,999",95000,"£90,000-£149,999",not applicable,12.1794872284,,£300-£349,325,not applicable,0.5,not applicable,>0.5,,,,,,,decreased by £100-124,-112.5,,,,,,,no,no,no,no,yes,no,no,no,no,somewhat,"keeping up, struggle from time to time",no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,no,somewhat concerned,no,yes,no,no,no,no,no,increased,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,0.778,2010,female,52,45-54,Yorks&Humber,east midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C2,yes,in paid employ,refused,refused,refused,refused,refused,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,refused,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,refused,,,,,,,,,,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,0.716,2010,male,46,45-54,North West,north west,widowed/divorced/separated,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,something else,E,yes,something else,"£6,500-£7,499",7000,<£200,100,no change,0,yes,£500-999,750,"<£1,000",0.107142858207,0.625,<0.25,0.5-0.75,£10-£19,15,0.025714285672,,1,no,no,no,no,no,yes,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,no,no,no,no,no,yes,no,stayed the same,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1.069,2010,male,61,55-64,Scotland,scotland,marrried or couple,yes,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),retired,C1,no,in paid employ,refused,refused,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,don't know,not applicable,don't know,don't know,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,don't know,,,,,,,,,,don't know,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1.324,2010,female,67,65+,South West,south west,marrried or couple,no,2,post family,0,no,no,no,no,no,no formal qualifications,retired,E,yes,retired,"£7,500-£9,499",8500,<£200,100,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, struggle from time to time",no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,,,,no,no,no,not applicable,£25-£49,37.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,no,,,,,,,,,,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,0.418,2010,female,69,65+,Wales,wales,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,no formal qualifications,long-term sick/disab,C2,yes,long-term sick/disab,"£7,500-£9,499",8500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£12,500 - £14,999",13750,no,,,,,,,,,,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,0.786,2010,female,52,45-54,North West,north west,never married,yes,1,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),long-term sick/disab,E,yes,long-term sick/disab,"£11,500-£13,499",12500,£300-£399,350,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, struggle from time to time",no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,£200-£249,225,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,no,,,,,,,,,,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0.899,2010,male,30,25-34,Greater London,london,never married,yes,2,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),unemployed,E,yes,unemployed,don't know,don't know,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,don't know,not applicable,don't know,don't know,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,don't know,,,,,,,,,,don't know,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,1.625,2010,male,55,55-64,South West,south west,widowed/divorced/separated,yes,2,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C1,yes,in paid employ,"£25,000-£29,999",27500,<£200,100,down >£100,-150,yes,"£3,000-3,499",3250,"£1,000-£4,999",0.118181817234,2.70833325386,<0.25,>1,£200-£209,325,0.14181818068,,2,no,yes,no,no,no,no,yes,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,000 - £5,999",5500,no,somewhat concerned,yes,yes,no,no,no,no,no,increased,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,0.848,2010,male,82,65+,W Midlands,west midlands,marrried or couple,no,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C1,yes,retired,don't know,don't know,<£200,100,don't know,,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,yes,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,1.099,2010,male,20,18-24,South East,south east,never married,yes,3,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),FT student,C1,yes,FT student,don't know,don't know,<£200,100,no change,0,yes,"£10,000-14,999",12500,"£10,000-£19,999",not applicable,10.4166669846,not applicable,>1,<£10,5,not applicable,,1,no,no,no,no,no,no,no,yes,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,no,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,no,no,no,the same,£25-£49,37.5,yes - significantly increase,,,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,<£500,250,no,very concerned,no,no,no,yes,yes,no,no,stayed the same,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1.028,2010,female,45,45-54,North,north east,marrried or couple,no,3,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C2,yes,in paid employ,"£40,000-£49,999",45000,£400-£499,450,down >£100,-150,yes,">£30,000",40000,">£20,000",0.888888895512,7.40740728378,0.75-1,>1,£240-£249,550,0.146666660905,,3,no,yes,yes,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,,yes,base rate tracker,"£150,000-£169,999",160000,">£150,000",3.55555558205,29.6296291351,,"£1,000-£1,249",1125,0.300000011921,2.5,0.2-0.35,>0.5,,,,,,,decreased by £175-199,-187.5,,,,,,,no,no,no,yes,no,no,no,no,no,somewhat,"keeping up, constant struggle",no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,,,,no,no,no,harder,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,yes,somewhat concerned,no,yes,no,no,no,no,no,increased,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,0.584,2010,female,49,45-54,Greater London,london,never married,yes,1,post family,0,no,no,no,no,no,no formal qualifications,unemployed,D,yes,unemployed,"<£4,500",2250,600-£699,650,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,,,,,,,,,,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.691,2010,male,59,55-64,W Midlands,west midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,yes,in paid employ,don't know,don't know,£500-£599,550,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£200-£249,225,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£50,000 - £74,999",62500,no,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,0.576,2010,female,60,55-64,E Anglia,eastern,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,other,in paid employ,C2,yes,in paid employ,"£25,000-£29,999",27500,£900-£999,950,up >£100,150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£900-£999,950,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£30,000 - £34,999",32500,yes,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,0.803,2010,female,35,35-44,Yorks&Humber,yorks and humbr,marrried or couple,yes,3,family,1,yes,yes,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,"£17,500-£24,999",21250,£200-£299,250,down £50-£100,-75,yes,<£200,100,"<£1,000",0.004705882166,0.033333335072,<0.25,<0.25,£110-£119,130,0.073411762714,,1,yes,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"<£30,000",25000,,yes,fixed,"£110,000-£129,999",120000,"£90,000-£149,999",5.64705896378,40,,£900-£949,925,0.522352933884,3.70000004768,>0.5,>0.5,,,,,,,decreased by £200-249,-225,,,,,,,no,yes,no,no,no,no,no,no,yes,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,no,yes,not applicable,<=25,12.5,yes - slightly increase,,,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,no,no,no,no,no,no,decreased,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1.963,2010,female,44,35-44,South East,south east,marrried or couple,yes,5+,family,3,yes,no,no,no,yes,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,don't know,don't know,£400-£499,450,down £50-£100,-75,yes,"£10,000-14,999",12500,"£10,000-£19,999",not applicable,2.31481480598,not applicable,>1,£180-£189,270,not applicable,,2,no,yes,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, constant struggle",yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,yes,yes,yes,harder,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,yes,somewhat concerned,no,yes,no,no,no,no,no,increased,no,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
